segment_id	seek	segment_start	segment_end	segment_text	tokens	temperature	avg_logprob	compression_ratio	no_speech_prob	segment_confidence	word_text	word_start	word_end	word_confidence
10	8348	95.5	103.72	 Jag kanske störde mig lite på i början att det var en ekonomikonsult som vi sökte.	[50964, 9014, 24487, 342, 973, 7800, 68, 6186, 15100, 4170, 741, 21175, 14763, 951, 1141, 1374, 465, 13359, 12481, 1035, 892, 723, 3307, 1932, 12643, 18844, 13, 51364]	0.0	-0.33529067366090537	1.4378698224852071	0.107420913875103	0.786	lite	99.02	99.26	0.802
10	8348	95.5	103.72	 Jag kanske störde mig lite på i början att det var en ekonomikonsult som vi sökte.	[50964, 9014, 24487, 342, 973, 7800, 68, 6186, 15100, 4170, 741, 21175, 14763, 951, 1141, 1374, 465, 13359, 12481, 1035, 892, 723, 3307, 1932, 12643, 18844, 13, 51364]	0.0	-0.33529067366090537	1.4378698224852071	0.107420913875103	0.786	på	99.26	99.42	0.83
10	8348	95.5	103.72	 Jag kanske störde mig lite på i början att det var en ekonomikonsult som vi sökte.	[50964, 9014, 24487, 342, 973, 7800, 68, 6186, 15100, 4170, 741, 21175, 14763, 951, 1141, 1374, 465, 13359, 12481, 1035, 892, 723, 3307, 1932, 12643, 18844, 13, 51364]	0.0	-0.33529067366090537	1.4378698224852071	0.107420913875103	0.786	i	99.42	99.5	0.842
10	8348	95.5	103.72	 Jag kanske störde mig lite på i början att det var en ekonomikonsult som vi sökte.	[50964, 9014, 24487, 342, 973, 7800, 68, 6186, 15100, 4170, 741, 21175, 14763, 951, 1141, 1374, 465, 13359, 12481, 1035, 892, 723, 3307, 1932, 12643, 18844, 13, 51364]	0.0	-0.33529067366090537	1.4378698224852071	0.107420913875103	0.786	början	99.5	99.94	0.944
10	8348	95.5	103.72	 Jag kanske störde mig lite på i början att det var en ekonomikonsult som vi sökte.	[50964, 9014, 24487, 342, 973, 7800, 68, 6186, 15100, 4170, 741, 21175, 14763, 951, 1141, 1374, 465, 13359, 12481, 1035, 892, 723, 3307, 1932, 12643, 18844, 13, 51364]	0.0	-0.33529067366090537	1.4378698224852071	0.107420913875103	0.786	att	99.94	100.22	0.544
10	8348	95.5	103.72	 Jag kanske störde mig lite på i början att det var en ekonomikonsult som vi sökte.	[50964, 9014, 24487, 342, 973, 7800, 68, 6186, 15100, 4170, 741, 21175, 14763, 951, 1141, 1374, 465, 13359, 12481, 1035, 892, 723, 3307, 1932, 12643, 18844, 13, 51364]	0.0	-0.33529067366090537	1.4378698224852071	0.107420913875103	0.786	det	100.22	101.18	0.762
10	8348	95.5	103.72	 Jag kanske störde mig lite på i början att det var en ekonomikonsult som vi sökte.	[50964, 9014, 24487, 342, 973, 7800, 68, 6186, 15100, 4170, 741, 21175, 14763, 951, 1141, 1374, 465, 13359, 12481, 1035, 892, 723, 3307, 1932, 12643, 18844, 13, 51364]	0.0	-0.33529067366090537	1.4378698224852071	0.107420913875103	0.786	var	101.18	101.26	0.892
10	8348	95.5	103.72	 Jag kanske störde mig lite på i början att det var en ekonomikonsult som vi sökte.	[50964, 9014, 24487, 342, 973, 7800, 68, 6186, 15100, 4170, 741, 21175, 14763, 951, 1141, 1374, 465, 13359, 12481, 1035, 892, 723, 3307, 1932, 12643, 18844, 13, 51364]	0.0	-0.33529067366090537	1.4378698224852071	0.107420913875103	0.786	en	101.26	101.38	0.908
10	8348	95.5	103.72	 Jag kanske störde mig lite på i början att det var en ekonomikonsult som vi sökte.	[50964, 9014, 24487, 342, 973, 7800, 68, 6186, 15100, 4170, 741, 21175, 14763, 951, 1141, 1374, 465, 13359, 12481, 1035, 892, 723, 3307, 1932, 12643, 18844, 13, 51364]	0.0	-0.33529067366090537	1.4378698224852071	0.107420913875103	0.786	ekonomikonsult	101.38	102.46	0.913
10	8348	95.5	103.72	 Jag kanske störde mig lite på i början att det var en ekonomikonsult som vi sökte.	[50964, 9014, 24487, 342, 973, 7800, 68, 6186, 15100, 4170, 741, 21175, 14763, 951, 1141, 1374, 465, 13359, 12481, 1035, 892, 723, 3307, 1932, 12643, 18844, 13, 51364]	0.0	-0.33529067366090537	1.4378698224852071	0.107420913875103	0.786	som	102.46	103.46	0.782
10	8348	95.5	103.72	 Jag kanske störde mig lite på i början att det var en ekonomikonsult som vi sökte.	[50964, 9014, 24487, 342, 973, 7800, 68, 6186, 15100, 4170, 741, 21175, 14763, 951, 1141, 1374, 465, 13359, 12481, 1035, 892, 723, 3307, 1932, 12643, 18844, 13, 51364]	0.0	-0.33529067366090537	1.4378698224852071	0.107420913875103	0.786	vi	103.46	103.64	0.886
10	8348	95.5	103.72	 Jag kanske störde mig lite på i början att det var en ekonomikonsult som vi sökte.	[50964, 9014, 24487, 342, 973, 7800, 68, 6186, 15100, 4170, 741, 21175, 14763, 951, 1141, 1374, 465, 13359, 12481, 1035, 892, 723, 3307, 1932, 12643, 18844, 13, 51364]	0.0	-0.33529067366090537	1.4378698224852071	0.107420913875103	0.786	sökte.	103.64	103.72	0.937
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	Jag	103.72	104.28	0.44
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	tyckte	104.28	104.62	0.951
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	att	104.62	105.02	0.743
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	deras	105.02	105.8	0.817
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	uppsatser	105.8	106.78	0.938
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	och	106.78	106.82	0.347
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	det	106.82	106.94	0.751
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	var	106.94	107.08	0.877
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	egentligen	107.08	107.34	0.752
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	samtliga	107.34	107.92	0.688
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	uppsatser	107.92	108.86	0.69
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	var	108.86	109.14	0.519
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	väldigt	109.14	109.68	0.892
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	teoretiska	109.68	115.98	0.863
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	och	115.98	116.52	0.536
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	lite	116.52	118.02	0.855
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	mer	118.02	118.28	0.875
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	åt	118.28	118.4	0.64
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	nationalekonomi	118.4	119.22	0.67
11	10348	103.72	119.67	 Jag tyckte att deras uppsatser och det var egentligen samtliga uppsatser var väldigt teoretiska och lite mer åt nationalekonomi hållet.	[50364, 9014, 1104, 547, 975, 951, 1163, 296, 11775, 82, 1720, 260, 3795, 1141, 1374, 41170, 35158, 3247, 83, 25668, 11775, 82, 1720, 260, 1374, 19888, 535, 26262, 21945, 3795, 15100, 3551, 39502, 4790, 64, 306, 18295, 9220, 24367, 285, 302, 13, 51164]	0.0	-0.28942667643229164	1.2545454545454546	0.06786933541297913	0.745	hållet.	119.22	119.67	0.805
12	11948	119.67	132.96	 Vilket kan antyda att de inte skulle vara intresserade av en företagsekonomisk roll som jag tolkar i en ekonomikonsult.	[50364, 35653, 5758, 4608, 364, 874, 2675, 951, 368, 2830, 20750, 17234, 560, 37278, 762, 1305, 465, 47099, 559, 26141, 12481, 7797, 3373, 3307, 6368, 281, 75, 12303, 741, 465, 13359, 12481, 1035, 892, 723, 13, 51014]	0.0	-0.21939283902527856	1.3537414965986394	0.032873425632715225	0.849	Vilket	119.67	120.2	0.818
12	11948	119.67	132.96	 Vilket kan antyda att de inte skulle vara intresserade av en företagsekonomisk roll som jag tolkar i en ekonomikonsult.	[50364, 35653, 5758, 4608, 364, 874, 2675, 951, 368, 2830, 20750, 17234, 560, 37278, 762, 1305, 465, 47099, 559, 26141, 12481, 7797, 3373, 3307, 6368, 281, 75, 12303, 741, 465, 13359, 12481, 1035, 892, 723, 13, 51014]	0.0	-0.21939283902527856	1.3537414965986394	0.032873425632715225	0.849	kan	120.2	120.88	0.773
12	11948	119.67	132.96	 Vilket kan antyda att de inte skulle vara intresserade av en företagsekonomisk roll som jag tolkar i en ekonomikonsult.	[50364, 35653, 5758, 4608, 364, 874, 2675, 951, 368, 2830, 20750, 17234, 560, 37278, 762, 1305, 465, 47099, 559, 26141, 12481, 7797, 3373, 3307, 6368, 281, 75, 12303, 741, 465, 13359, 12481, 1035, 892, 723, 13, 51014]	0.0	-0.21939283902527856	1.3537414965986394	0.032873425632715225	0.849	antyda	120.88	121.48	0.817
12	11948	119.67	132.96	 Vilket kan antyda att de inte skulle vara intresserade av en företagsekonomisk roll som jag tolkar i en ekonomikonsult.	[50364, 35653, 5758, 4608, 364, 874, 2675, 951, 368, 2830, 20750, 17234, 560, 37278, 762, 1305, 465, 47099, 559, 26141, 12481, 7797, 3373, 3307, 6368, 281, 75, 12303, 741, 465, 13359, 12481, 1035, 892, 723, 13, 51014]	0.0	-0.21939283902527856	1.3537414965986394	0.032873425632715225	0.849	att	121.48	122.48	0.826
12	11948	119.67	132.96	 Vilket kan antyda att de inte skulle vara intresserade av en företagsekonomisk roll som jag tolkar i en ekonomikonsult.	[50364, 35653, 5758, 4608, 364, 874, 2675, 951, 368, 2830, 20750, 17234, 560, 37278, 762, 1305, 465, 47099, 559, 26141, 12481, 7797, 3373, 3307, 6368, 281, 75, 12303, 741, 465, 13359, 12481, 1035, 892, 723, 13, 51014]	0.0	-0.21939283902527856	1.3537414965986394	0.032873425632715225	0.849	de	122.48	124.52	0.829
12	11948	119.67	132.96	 Vilket kan antyda att de inte skulle vara intresserade av en företagsekonomisk roll som jag tolkar i en ekonomikonsult.	[50364, 35653, 5758, 4608, 364, 874, 2675, 951, 368, 2830, 20750, 17234, 560, 37278, 762, 1305, 465, 47099, 559, 26141, 12481, 7797, 3373, 3307, 6368, 281, 75, 12303, 741, 465, 13359, 12481, 1035, 892, 723, 13, 51014]	0.0	-0.21939283902527856	1.3537414965986394	0.032873425632715225	0.849	inte	124.52	124.68	0.663
12	11948	119.67	132.96	 Vilket kan antyda att de inte skulle vara intresserade av en företagsekonomisk roll som jag tolkar i en ekonomikonsult.	[50364, 35653, 5758, 4608, 364, 874, 2675, 951, 368, 2830, 20750, 17234, 560, 37278, 762, 1305, 465, 47099, 559, 26141, 12481, 7797, 3373, 3307, 6368, 281, 75, 12303, 741, 465, 13359, 12481, 1035, 892, 723, 13, 51014]	0.0	-0.21939283902527856	1.3537414965986394	0.032873425632715225	0.849	skulle	124.68	124.82	0.57
12	11948	119.67	132.96	 Vilket kan antyda att de inte skulle vara intresserade av en företagsekonomisk roll som jag tolkar i en ekonomikonsult.	[50364, 35653, 5758, 4608, 364, 874, 2675, 951, 368, 2830, 20750, 17234, 560, 37278, 762, 1305, 465, 47099, 559, 26141, 12481, 7797, 3373, 3307, 6368, 281, 75, 12303, 741, 465, 13359, 12481, 1035, 892, 723, 13, 51014]	0.0	-0.21939283902527856	1.3537414965986394	0.032873425632715225	0.849	vara	124.82	124.92	0.761
12	11948	119.67	132.96	 Vilket kan antyda att de inte skulle vara intresserade av en företagsekonomisk roll som jag tolkar i en ekonomikonsult.	[50364, 35653, 5758, 4608, 364, 874, 2675, 951, 368, 2830, 20750, 17234, 560, 37278, 762, 1305, 465, 47099, 559, 26141, 12481, 7797, 3373, 3307, 6368, 281, 75, 12303, 741, 465, 13359, 12481, 1035, 892, 723, 13, 51014]	0.0	-0.21939283902527856	1.3537414965986394	0.032873425632715225	0.849	intresserade	124.92	125.28	0.927
12	11948	119.67	132.96	 Vilket kan antyda att de inte skulle vara intresserade av en företagsekonomisk roll som jag tolkar i en ekonomikonsult.	[50364, 35653, 5758, 4608, 364, 874, 2675, 951, 368, 2830, 20750, 17234, 560, 37278, 762, 1305, 465, 47099, 559, 26141, 12481, 7797, 3373, 3307, 6368, 281, 75, 12303, 741, 465, 13359, 12481, 1035, 892, 723, 13, 51014]	0.0	-0.21939283902527856	1.3537414965986394	0.032873425632715225	0.849	av	125.28	125.42	0.872
12	11948	119.67	132.96	 Vilket kan antyda att de inte skulle vara intresserade av en företagsekonomisk roll som jag tolkar i en ekonomikonsult.	[50364, 35653, 5758, 4608, 364, 874, 2675, 951, 368, 2830, 20750, 17234, 560, 37278, 762, 1305, 465, 47099, 559, 26141, 12481, 7797, 3373, 3307, 6368, 281, 75, 12303, 741, 465, 13359, 12481, 1035, 892, 723, 13, 51014]	0.0	-0.21939283902527856	1.3537414965986394	0.032873425632715225	0.849	en	125.42	126.32	0.884
12	11948	119.67	132.96	 Vilket kan antyda att de inte skulle vara intresserade av en företagsekonomisk roll som jag tolkar i en ekonomikonsult.	[50364, 35653, 5758, 4608, 364, 874, 2675, 951, 368, 2830, 20750, 17234, 560, 37278, 762, 1305, 465, 47099, 559, 26141, 12481, 7797, 3373, 3307, 6368, 281, 75, 12303, 741, 465, 13359, 12481, 1035, 892, 723, 13, 51014]	0.0	-0.21939283902527856	1.3537414965986394	0.032873425632715225	0.849	företagsekonomisk	126.32	129.06	0.853
12	11948	119.67	132.96	 Vilket kan antyda att de inte skulle vara intresserade av en företagsekonomisk roll som jag tolkar i en ekonomikonsult.	[50364, 35653, 5758, 4608, 364, 874, 2675, 951, 368, 2830, 20750, 17234, 560, 37278, 762, 1305, 465, 47099, 559, 26141, 12481, 7797, 3373, 3307, 6368, 281, 75, 12303, 741, 465, 13359, 12481, 1035, 892, 723, 13, 51014]	0.0	-0.21939283902527856	1.3537414965986394	0.032873425632715225	0.849	roll	129.06	130.2	0.859
